Time,Simulated Time,Failed on,Reward,Altitude (m),Roll,Pitch,Yaw,X_distance,Y_distance
2007.4,6.01,Alt,0.913,945.69,-0.04,0.385,1.32,-0.0,-0.0
2007.9,6.01,Alt,6.425,956.912,-0.173,0.058,-0.742,-0.0,1.0
2008.4,6.01,Alt,2.852,957.437,-0.02,0.231,0.883,1.0,1.0
2009.0,6.01,Alt,4.165,942.047,0.197,0.193,1.513,1.0,-0.0
2009.5,6.01,Alt,3.353,963.442,0.086,0.341,0.144,-0.0,-0.0
2010.0,6.01,Alt,3.852,933.266,0.098,0.28,-0.301,-0.0,1.0
2010.6,6.01,Alt,3.852,931.42,0.079,0.175,0.033,1.0,1.0
2011.1,6.01,Alt,-11.5,941.417,0.274,0.168,-2.574,-0.0,1.0
2011.7,6.01,Alt,5.144,933.463,0.139,0.193,-2.844,1.0,1.0
2012.1,6.01,Alt,3.179,940.796,0.13,0.262,-0.846,1.0,-0.0
2012.6,6.01,Alt,4.327,960.719,0.164,0.396,0.776,-0.0,-0.0
2013.1,6.01,Alt,2.608,935.788,-0.007,0.124,-0.901,1.0,-0.0
2013.6,6.01,Alt,4.909,934.547,0.153,0.319,0.671,-0.0,1.0
2014.1,6.01,Alt,0.125,985.443,0.219,-0.094,-0.78,1.0,1.0
2014.6,6.01,Alt,3.119,944.474,0.029,0.129,-0.984,1.0,-0.0
2015.2,6.01,Alt,4.52,988.342,-0.259,0.018,0.591,-0.0,-0.0
2015.7,6.01,Alt,4.077,931.918,0.162,0.269,0.577,-0.0,-0.0
2016.3,6.01,Alt,3.175,971.314,-0.056,-0.236,-1.663,-0.0,1.0
2016.9,6.01,Alt,-5.021,933.389,-0.072,0.037,-7.533,1.0,-0.0
2017.4,6.01,Alt,2.923,961.74,0.031,0.453,-0.546,1.0,1.0
2017.9,6.01,Alt,4.416,954.646,-0.12,0.519,-0.293,-0.0,-0.0
2018.4,6.01,Alt,2.745,933.895,0.276,0.168,-1.374,1.0,2.0
2019.0,6.01,Alt,-1.878,935.09,0.257,0.153,-1.232,1.0,-0.0
2019.6,6.01,Alt,4.159,969.804,0.0,-0.024,-1.093,-0.0,1.0
2020.1,6.01,Alt,3.391,980.934,-0.346,-0.198,-0.422,-0.0,1.0
2020.7,6.01,Alt,1.909,961.517,0.082,0.301,1.355,-0.0,1.0
2021.2,6.01,Alt,-5.153,954.413,-0.226,0.51,-1.135,-0.0,1.0
2021.7,6.01,Alt,-3.471,935.233,0.162,0.167,6.016,2.0,2.0
2022.3,6.01,Alt,-2.18,948.113,-0.127,0.188,0.776,-0.0,1.0
2022.8,6.01,Alt,4.151,942.271,0.275,0.196,5.616,1.0,1.0
2023.3,6.01,Alt,-13.013,937.428,0.108,0.435,6.106,-1.0,-3.0
2023.8,6.01,Alt,4.602,979.641,-0.227,0.464,0.613,1.0,-0.0
2024.2,6.01,Alt,-4.789,935.661,0.151,0.116,6.807,-0.0,-0.0
2024.8,6.01,Alt,5.081,969.698,0.179,0.149,1.05,-0.0,-0.0
2025.4,6.01,PitchAlt,-27.099,969.934,0.208,-0.701,-2.381,-0.0,2.0
2025.9,6.01,Alt,-2.003,928.451,0.054,-0.028,-7.276,1.0,-0.0
2026.4,6.01,Alt,6.862,969.264,-0.008,0.422,-0.173,-0.0,1.0
2026.9,6.01,Alt,3.358,964.29,0.18,0.237,-0.279,-0.0,1.0
2027.5,6.01,Alt,1.67,952.01,0.151,-0.169,-2.865,1.0,-0.0
2028.0,6.01,Alt,4.983,972.537,-0.107,0.297,-0.622,1.0,1.0
2028.5,6.01,PitchAlt,-8.947,981.711,-0.353,-0.708,-1.395,-0.0,-0.0
2028.9,6.01,Alt,3.149,944.249,0.289,0.062,1.904,1.0,-0.0
2029.4,6.01,Alt,4.145,945.871,0.138,0.081,0.82,-0.0,-0.0
2030.0,6.01,Alt,-0.49,933.023,0.187,-0.012,6.241,1.0,1.0
2030.5,6.01,Alt,4.353,957.06,-0.059,0.279,0.835,1.0,1.0
2031.0,6.01,Alt,3.061,953.669,0.08,0.21,1.852,1.0,-0.0
2031.5,6.01,Alt,-1.522,959.026,-0.067,0.286,1.422,1.0,-1.0
2032.0,6.01,Alt,3.941,987.841,-0.209,0.183,0.271,1.0,-0.0
2032.5,6.01,Alt,4.572,951.084,0.168,-0.145,-2.331,1.0,-0.0
2033.0,6.01,Alt,4.334,954.114,0.471,0.239,4.879,1.0,2.0
2033.5,6.01,Alt,2.714,951.515,0.306,0.138,-4.362,1.0,-0.0
2034.0,6.01,Alt,4.199,955.583,0.142,0.048,0.071,1.0,-0.0
2034.5,6.01,Alt,-16.15,935.846,0.329,0.094,-2.273,-0.0,2.0
2035.0,6.01,Alt,6.331,935.357,0.106,0.181,-0.036,-0.0,-0.0
2035.5,6.01,Alt,-4.689,933.138,-0.068,0.115,-6.16,1.0,-0.0
2036.1,6.01,Alt,2.373,935.776,-0.026,0.239,-6.56,-0.0,-0.0
2036.6,6.01,Alt,1.801,944.859,0.124,0.144,3.135,-0.0,1.0
2037.0,6.01,Alt,-0.585,939.353,0.146,0.144,-0.324,-0.0,-0.0
2037.6,6.01,Alt,1.878,937.248,0.241,-0.014,5.333,1.0,2.0
2038.1,6.01,Alt,3.506,957.143,0.144,0.24,0.114,1.0,-0.0
2038.6,6.01,Alt,-0.12,986.458,0.067,-0.197,2.908,1.0,-0.0
2039.0,6.01,Alt,5.271,949.407,0.211,0.155,0.574,-0.0,1.0
2039.5,6.01,Alt,-9.761,937.139,0.141,0.279,-1.187,-0.0,1.0
2040.1,6.01,Alt,5.026,946.437,0.384,0.238,2.048,-0.0,1.0
2040.5,6.01,Alt,3.605,938.641,0.358,0.073,3.563,1.0,1.0
2041.0,6.01,Alt,-3.946,932.64,-0.417,0.041,-4.978,1.0,-0.0
2041.5,6.01,Alt,3.469,940.935,0.093,0.276,0.382,-0.0,-0.0
2042.0,6.01,Alt,3.357,950.805,-0.177,0.088,-0.469,1.0,1.0
2042.5,6.01,Alt,1.899,967.25,-0.01,0.214,1.278,1.0,1.0
2043.0,6.01,Alt,4.311,960.248,0.183,0.134,-0.4,-0.0,1.0
2043.5,6.01,Alt,3.96,953.329,0.073,0.191,-0.742,-0.0,-0.0
2043.9,6.01,Alt,3.094,941.207,0.237,-0.028,1.424,1.0,1.0
2044.4,6.01,Alt,2.145,955.982,0.125,-0.034,-0.241,1.0,1.0
2044.9,6.01,PitchAlt,-26.085,980.159,-0.402,-1.156,-1.899,-0.0,-0.0
2045.4,6.01,Alt,2.367,954.992,0.341,0.063,-0.371,-0.0,1.0
2045.9,6.01,Alt,2.695,947.852,0.111,0.138,-0.978,1.0,-0.0
2046.4,6.01,Alt,2.701,933.179,0.281,0.017,-2.301,-0.0,1.0
2046.9,6.01,Alt,-8.324,939.14,0.222,0.153,6.432,1.0,-0.0
2047.4,6.01,Alt,3.754,930.632,0.532,0.147,3.843,-0.0,-0.0
2047.9,6.01,Alt,-1.506,937.49,0.477,-0.064,4.71,1.0,1.0
2048.4,6.01,Alt,3.973,941.695,0.288,0.068,-0.277,1.0,-0.0
2048.9,6.01,Alt,3.247,946.166,0.232,0.079,0.275,1.0,-0.0
2049.4,6.01,Alt,3.224,947.386,0.428,0.137,2.643,1.0,-1.0
2049.9,6.01,PitchAlt,-57.387,953.987,0.404,-0.877,-2.267,-0.0,1.0
2050.4,6.01,Alt,2.402,950.158,0.188,0.151,-1.039,1.0,-0.0
2050.9,6.01,Alt,1.402,970.882,0.062,0.083,-0.434,2.0,-0.0
2051.4,6.01,Alt,3.655,981.74,-0.174,0.017,-0.662,1.0,1.0
2051.9,6.01,Alt,-0.954,942.737,0.203,0.127,3.272,1.0,-0.0
2052.4,6.01,Alt,4.922,955.374,0.112,0.097,-0.218,-0.0,-0.0
2052.9,6.01,Alt,-36.439,961.735,-0.074,-0.568,-1.796,-0.0,-0.0
2053.4,6.01,Alt,4.757,965.913,0.121,-0.051,-3.193,1.0,-0.0
2053.8,6.01,Alt,3.189,933.478,0.242,0.114,-2.502,1.0,-0.0
2054.3,6.01,Alt,1.834,971.957,-0.072,0.185,-0.578,1.0,1.0
2054.9,6.01,Alt,3.244,936.091,0.437,0.106,3.142,-0.0,-0.0
2055.4,6.01,Alt,-22.026,985.674,-0.547,0.01,-0.591,1.0,-0.0
2055.8,6.01,Alt,-20.377,931.13,-0.002,-0.059,7.775,1.0,-0.0
2056.3,6.01,Alt,-4.933,934.499,0.406,0.017,5.811,1.0,1.0
2056.8,6.01,Alt,4.712,948.235,0.19,0.134,-0.493,1.0,-0.0
2057.4,6.01,Alt,3.078,964.086,0.108,0.02,-0.923,1.0,-0.0
2057.9,6.01,Alt,4.252,980.393,0.052,-0.061,-2.028,-0.0,1.0
2058.4,6.01,Alt,3.785,955.833,0.119,0.15,-0.867,1.0,-0.0
2058.9,6.01,Alt,-3.102,930.671,0.314,0.027,6.536,1.0,-1.0
2059.4,6.01,Alt,-5.127,959.267,0.059,0.185,-2.893,1.0,1.0
2060.0,6.01,Alt,-15.689,933.032,-0.167,-0.171,-6.276,1.0,1.0
2060.5,6.01,Alt,3.949,948.319,0.192,0.048,0.405,1.0,-0.0
2061.0,6.01,Alt,-1.534,965.516,0.197,-0.16,1.922,1.0,1.0
2061.4,6.01,Alt,2.663,968.545,0.204,0.142,1.719,1.0,1.0
2061.9,6.01,Alt,-2.523,934.03,0.429,0.155,1.069,-0.0,-0.0
2062.5,6.01,Alt,5.815,937.764,0.211,0.2,0.025,-0.0,-0.0
2063.0,6.01,Alt,1.454,971.314,0.108,0.342,-3.036,-0.0,1.0
2063.5,6.01,Alt,-7.638,937.216,0.188,0.102,0.904,-0.0,-0.0
2064.0,6.01,Alt,-0.249,982.823,0.044,-0.421,-2.432,-1.0,-0.0
2064.6,6.01,Alt,0.081,930.914,0.385,0.142,7.963,1.0,2.0
2065.2,6.01,Alt,0.994,959.97,0.274,0.174,2.937,1.0,1.0
2065.7,6.01,Alt,3.505,943.166,0.351,0.079,2.696,1.0,1.0
2066.3,6.01,Alt,0.025,966.624,0.003,0.304,-1.259,1.0,1.0
2066.8,6.01,Alt,5.185,947.468,0.159,0.328,0.183,1.0,-0.0
2067.4,6.01,Alt,3.914,982.748,-0.144,0.135,-1.38,1.0,-0.0
2067.9,6.01,Alt,-7.687,955.267,-0.338,0.188,-2.448,1.0,1.0
2068.4,6.01,Alt,3.89,988.476,0.127,0.097,1.318,-0.0,-0.0
2068.9,6.01,Alt,4.313,936.433,0.27,0.198,3.729,1.0,-0.0
2069.4,6.01,Alt,1.85,955.893,0.148,0.109,0.037,-0.0,1.0
2069.9,6.01,Alt,5.274,954.665,0.284,0.251,0.56,1.0,1.0
2070.5,6.01,Alt,4.054,943.829,0.142,0.114,-1.082,1.0,-0.0
2071.0,6.01,Alt,3.557,933.566,0.42,0.305,3.616,1.0,1.0
2071.6,6.01,Alt,5.356,968.45,0.094,0.123,-0.669,-0.0,-0.0
2072.1,6.01,Alt,1.782,950.978,0.167,0.314,0.187,-0.0,-0.0
2072.6,6.01,PitchAlt,-9.285,978.218,-0.025,-0.799,-1.879,-0.0,1.0
2073.2,6.01,Alt,4.471,930.011,0.148,0.305,0.657,-0.0,-0.0
2073.7,6.01,Alt,3.332,952.894,-0.08,0.328,-1.416,1.0,2.0
2074.2,6.01,Alt,5.159,942.513,0.261,0.278,1.089,-0.0,-0.0
2074.6,6.01,Alt,-0.417,937.387,0.167,0.116,2.848,1.0,1.0
2075.1,6.01,Alt,6.123,958.538,-0.194,0.406,-0.514,-0.0,-0.0
2075.7,6.01,Alt,-24.373,971.813,-0.404,0.525,-0.225,1.0,1.0
2076.2,6.01,Alt,3.041,946.345,0.199,0.134,-1.385,-0.0,-0.0
2076.7,6.01,Alt,4.417,954.097,0.362,0.549,0.32,-0.0,-0.0
2077.1,6.01,Alt,4.019,932.467,0.129,0.298,-0.685,1.0,-0.0
2077.6,6.01,Alt,4.956,991.603,0.11,-0.026,0.687,1.0,-0.0
2078.2,6.01,Alt,4.763,939.714,0.334,0.078,-2.937,-0.0,-0.0
2078.6,6.01,Alt,-11.086,943.262,0.168,0.282,1.801,1.0,-0.0
2079.1,6.01,Alt,5.311,960.543,-0.108,0.496,-0.104,1.0,1.0
2079.6,6.01,Alt,2.631,940.302,0.391,0.176,2.299,1.0,-0.0
2080.1,6.01,Alt,2.518,929.533,0.261,0.206,0.058,-0.0,-0.0
2080.6,6.01,RollAlt,-5.807,933.171,0.588,0.299,3.092,-0.0,1.0
2081.1,6.01,Alt,4.591,954.837,0.111,0.119,-0.535,-0.0,-0.0
2081.6,6.01,Alt,4.908,936.009,0.372,0.213,2.13,1.0,1.0
2082.1,6.01,Alt,3.639,948.698,0.1,0.301,0.604,1.0,1.0
2082.5,6.01,Alt,3.015,956.619,0.224,0.047,0.132,1.0,-0.0
2083.1,6.01,Alt,3.621,965.897,0.131,0.16,-0.885,1.0,-0.0
2083.6,6.01,Alt,-15.445,930.756,0.3,0.187,0.486,1.0,-0.0
2084.0,6.01,Alt,-0.422,954.139,0.303,0.047,1.662,-0.0,-0.0
2084.5,6.01,Alt,3.699,946.33,0.265,0.118,0.553,1.0,-0.0
2085.0,6.01,Alt,3.397,934.756,0.283,0.149,1.025,-0.0,1.0
2085.5,6.01,Alt,4.44,935.343,0.286,0.299,-0.182,-0.0,-0.0
2086.0,6.01,Alt,5.612,988.105,-0.463,-0.302,-0.254,-0.0,1.0
2086.5,6.01,RollAlt,-1.795,932.287,0.694,0.114,5.676,-0.0,2.0
2087.0,6.01,Alt,3.713,949.206,0.521,-0.096,2.93,-0.0,1.0
2087.5,6.01,Alt,2.882,930.658,0.315,0.117,0.447,1.0,-0.0
2088.0,6.01,Alt,3.174,964.846,0.077,0.486,0.068,1.0,1.0
2088.5,6.01,Alt,-16.391,935.265,0.443,0.482,-0.561,-0.0,-0.0
2089.0,6.01,RollAlt,-6.168,929.979,0.711,0.128,7.256,-0.0,1.0
2089.5,6.01,Alt,-3.207,967.714,0.322,0.067,2.07,1.0,1.0
2090.0,6.01,Alt,-30.595,926.393,0.38,0.225,4.211,-0.0,-0.0
2090.6,6.01,Alt,-1.229,948.793,0.141,0.047,-1.977,1.0,1.0
2091.1,6.01,Alt,3.343,951.156,0.219,0.117,-1.281,1.0,-0.0
2091.5,6.01,Alt,4.65,932.26,0.195,0.107,-1.292,1.0,1.0
2092.0,6.01,Alt,4.771,942.622,0.137,0.178,0.321,-0.0,-0.0
2092.5,6.01,Alt,-11.05,956.408,0.054,0.499,-0.26,1.0,1.0
2093.1,6.01,Alt,5.964,942.358,0.249,0.029,-0.041,-0.0,-0.0
2093.6,6.01,Alt,3.544,973.125,0.107,-0.016,-2.52,1.0,-0.0
2094.1,6.01,Alt,2.87,976.624,0.243,-0.293,-3.287,1.0,-0.0
2094.6,6.01,Alt,0.77,1002.277,0.121,0.014,0.697,-3.0,-0.0
2095.1,6.01,Alt,3.415,991.21,-0.28,-0.245,0.531,-0.0,1.0
2095.7,6.01,Alt,4.035,935.893,0.182,0.137,-1.244,1.0,-0.0
2096.2,6.01,Alt,4.667,942.94,0.171,0.174,0.349,-0.0,-0.0
2096.6,6.01,Alt,-11.751,964.019,0.059,-0.561,-1.559,-0.0,-0.0
2097.1,6.01,Alt,-8.054,947.739,0.213,-0.14,5.109,1.0,1.0
2097.6,6.01,Alt,-6.741,950.04,-0.043,0.279,0.155,1.0,1.0
2098.2,6.01,Alt,5.451,931.938,0.241,0.126,-3.329,1.0,1.0
2098.7,6.01,Alt,4.5,960.511,0.244,0.257,3.485,-0.0,1.0
2099.2,6.01,PitchAlt,0.229,975.621,-0.028,-0.602,-1.942,-0.0,1.0
2099.7,6.01,Alt,-3.817,960.233,0.219,0.22,0.316,1.0,1.0
2100.3,6.01,Alt,2.842,963.113,0.04,0.198,-0.974,1.0,1.0
2100.8,6.01,Alt,1.997,973.82,-0.083,-0.429,-1.435,-0.0,-0.0
2101.3,6.01,Alt,3.904,933.704,0.402,0.215,2.762,-0.0,1.0
2101.8,6.01,Alt,0.097,944.102,0.3,0.39,2.424,-0.0,-0.0
2102.3,6.01,Alt,5.098,929.737,0.138,0.247,-0.837,1.0,2.0
2102.7,6.01,Alt,6.209,938.144,0.148,0.18,-0.032,1.0,-0.0
2103.3,6.01,Alt,3.687,937.317,0.099,0.145,-3.31,1.0,-0.0
2103.8,6.01,Alt,2.413,959.278,0.261,-0.25,-2.724,1.0,1.0
2104.2,6.01,Alt,3.407,935.429,0.437,0.197,2.732,1.0,-0.0
2104.7,6.01,Alt,3.281,954.846,0.114,0.262,0.386,-0.0,-0.0
2105.2,6.01,Alt,2.902,947.998,0.121,0.197,0.203,1.0,-0.0
2105.8,6.01,Alt,3.281,957.4,0.198,-0.004,-0.778,-0.0,-0.0
2106.3,6.01,Alt,-0.84,935.68,0.257,0.327,1.55,-0.0,1.0
2106.8,6.01,Alt,4.157,954.093,0.115,0.22,-0.006,-0.0,-0.0
2107.3,6.01,Alt,-2.122,944.453,0.172,0.02,-1.461,-0.0,-0.0
2107.8,6.01,Alt,2.855,966.333,0.158,0.261,1.388,1.0,-0.0
2108.3,6.01,Alt,4.891,963.903,0.082,0.152,-0.684,-0.0,1.0
2108.9,6.01,Alt,2.411,934.663,0.517,0.187,5.292,-0.0,1.0
2109.4,6.01,Alt,3.914,949.977,0.346,-0.062,2.169,-0.0,1.0
2109.9,6.01,Alt,2.904,956.316,0.182,0.021,2.781,1.0,1.0
2110.5,6.01,Alt,2.464,931.0,-0.535,0.379,-5.614,1.0,1.0
2111.0,6.01,Alt,4.556,986.315,0.162,-0.468,-3.623,-0.0,-0.0
2111.5,6.01,Alt,5.058,931.492,0.184,0.185,-0.563,1.0,1.0
2112.1,6.01,Alt,3.684,948.209,0.408,0.065,2.352,1.0,1.0
2112.6,6.01,Alt,2.315,937.754,0.18,0.107,-3.527,1.0,-0.0
2113.1,6.01,Alt,-7.166,953.258,0.212,-0.089,2.314,-0.0,-0.0
2113.6,6.01,Alt,4.841,970.788,-0.021,-0.001,0.269,-0.0,-0.0
2114.1,6.01,Alt,-1.929,940.236,0.46,-0.027,4.67,-0.0,2.0
2114.6,6.01,Alt,6.123,937.683,0.18,0.115,0.064,1.0,-0.0
2115.1,6.01,Alt,-4.148,936.779,0.085,-0.055,-2.203,1.0,-0.0
2115.5,6.01,Alt,1.963,942.86,0.321,0.048,-2.72,-0.0,1.0
2116.1,6.01,Alt,-7.659,930.477,0.539,0.385,5.61,-0.0,1.0
2116.6,6.01,Alt,2.344,958.496,0.149,0.056,0.641,-0.0,1.0
2117.1,6.01,Alt,-0.565,949.568,-0.209,0.194,-3.149,1.0,1.0
2117.5,6.01,Alt,-5.037,940.141,0.164,0.555,-0.44,1.0,1.0
2118.0,6.01,Alt,5.232,954.465,0.046,0.105,-0.866,-0.0,-0.0
2118.6,6.01,Alt,4.071,956.668,0.108,0.125,-0.166,-0.0,-0.0
2119.0,6.01,Alt,-0.875,934.699,0.27,0.017,-1.845,1.0,-0.0
2119.5,6.01,Alt,4.459,952.435,0.145,0.176,-3.635,1.0,-0.0
2120.0,6.01,Alt,1.971,947.113,0.499,0.198,4.744,-0.0,1.0
2120.5,6.01,Alt,4.992,971.87,-0.024,0.209,-0.368,1.0,1.0
2121.0,6.01,Alt,3.92,944.025,0.46,0.097,3.422,1.0,-0.0
2121.5,6.01,Alt,4.79,929.904,0.155,0.141,-1.147,-0.0,-0.0
2122.1,6.01,Alt,4.451,969.626,-0.015,0.116,-0.333,-0.0,1.0
2122.6,6.01,Alt,1.024,971.387,0.05,0.169,-1.287,1.0,1.0
2123.1,6.01,Alt,3.544,967.546,0.088,0.422,-0.45,1.0,-0.0
2123.6,6.01,Alt,-2.139,994.366,0.306,-0.142,2.252,-1.0,-0.0
2124.1,6.01,Alt,4.646,966.433,0.082,0.11,1.387,1.0,-0.0
2124.6,6.01,Alt,6.311,935.737,0.067,0.187,-0.417,-0.0,-0.0
2125.1,6.01,Alt,5.163,956.339,0.39,0.107,4.314,-0.0,1.0
2125.6,6.01,Alt,4.323,948.45,0.206,0.237,0.302,1.0,-0.0
2126.1,6.01,Alt,3.246,943.756,0.509,0.091,5.246,1.0,1.0
2126.6,6.01,Alt,3.528,955.552,0.029,0.216,-1.527,-0.0,-0.0
2127.1,6.01,Alt,3.542,942.036,0.464,0.032,5.128,-0.0,2.0
2127.6,6.01,Alt,4.792,958.442,0.12,0.151,0.952,-0.0,1.0
2128.0,6.01,Alt,3.436,934.147,0.284,0.268,0.359,1.0,-0.0
2128.6,6.01,Alt,2.578,995.687,0.031,-0.056,0.445,1.0,-0.0
2129.1,6.01,Alt,-0.947,934.077,0.301,0.216,1.987,-0.0,1.0
2129.7,6.01,RollAlt,-0.792,987.783,-0.595,-0.293,-0.798,-0.0,1.0
2130.2,6.01,Alt,4.788,961.423,-0.01,0.123,-2.805,1.0,-0.0
2130.7,6.01,Alt,2.449,948.929,0.311,0.073,0.565,-0.0,-0.0
2131.2,6.01,Alt,-0.934,959.373,-0.001,0.228,-0.09,1.0,1.0
2131.7,6.01,PitchAlt,-0.147,939.133,0.011,0.614,-4.262,1.0,-0.0
2132.2,6.01,Alt,6.523,968.531,0.061,0.128,-0.226,1.0,1.0
2132.7,6.01,Alt,5.136,929.177,0.188,0.279,0.467,1.0,1.0
2133.2,6.01,Alt,4.948,937.957,0.23,0.118,1.177,-0.0,1.0
2133.7,6.01,Alt,4.199,937.285,0.207,0.088,-1.634,1.0,-0.0
2134.2,6.01,Alt,3.313,954.778,0.293,0.11,4.9,1.0,1.0
2134.7,6.01,RollAlt,-15.574,932.062,0.653,0.186,4.399,1.0,1.0
2135.2,6.01,Alt,2.936,959.717,0.15,0.146,-0.608,-0.0,-0.0
2135.7,6.01,Alt,0.632,943.761,-0.174,0.321,-3.918,1.0,1.0
2136.2,6.01,Alt,1.804,970.256,0.102,0.192,-1.201,1.0,-0.0
2136.7,6.01,Alt,2.604,941.72,0.333,0.094,0.828,1.0,-0.0
2137.2,6.01,Alt,3.954,942.453,0.288,-0.024,0.469,1.0,-0.0
2137.7,6.01,Alt,3.123,939.558,0.346,0.103,1.024,-0.0,2.0
2138.3,6.01,Alt,2.097,953.638,-0.103,0.386,-1.645,1.0,1.0
2138.8,6.01,Alt,1.656,936.233,0.369,0.156,-4.237,1.0,-0.0
2139.3,6.01,Alt,-4.916,944.979,0.322,0.447,-6.038,-0.0,-0.0
2139.7,6.01,RollAlt,-8.518,989.632,-0.66,-0.335,-0.807,1.0,1.0
2140.3,6.01,RollAlt,-4.094,1011.093,0.693,-0.163,-4.612,-0.0,-0.0
2140.8,6.01,Alt,3.596,950.106,0.255,0.023,0.546,-0.0,1.0
2141.3,6.01,Alt,3.946,951.027,0.208,0.268,0.963,-0.0,-0.0
2141.8,6.01,Alt,4.069,954.961,0.494,-0.119,2.235,1.0,1.0
2142.3,6.01,Alt,4.668,1001.206,-0.227,0.246,-0.075,-0.0,-0.0
2142.8,6.01,Alt,4.376,964.041,0.134,-0.179,-0.999,1.0,-0.0
2143.4,6.01,Alt,4.344,964.434,0.244,-0.152,3.408,1.0,1.0
2143.9,6.01,Alt,1.642,936.242,0.462,-0.049,2.985,1.0,1.0
2144.4,6.01,Alt,4.302,934.896,0.307,0.127,-3.833,1.0,1.0
2144.9,6.01,Alt,-6.086,934.379,-0.323,-0.253,-6.717,1.0,-0.0
2145.4,6.01,Alt,2.206,972.424,0.173,0.25,1.066,-0.0,1.0
2146.0,6.01,Alt,-5.826,941.877,0.008,0.172,4.87,1.0,-0.0
2146.5,6.01,Alt,4.441,986.394,-0.538,-0.572,-0.59,-0.0,-0.0
2147.0,6.01,Alt,3.757,938.652,0.331,0.078,-1.201,1.0,1.0
2147.5,6.01,Alt,3.808,948.925,0.269,-0.029,0.179,-0.0,1.0
2148.0,6.01,Alt,-4.064,932.62,0.435,-0.086,3.104,1.0,1.0
2148.5,6.01,Alt,4.353,938.435,0.478,-0.065,0.758,1.0,-0.0
2149.0,6.01,RollAlt,-6.296,936.008,0.722,-0.209,2.819,-0.0,1.0
2149.5,6.01,Alt,3.301,977.395,0.082,0.35,0.492,-0.0,-0.0
2150.0,6.01,Alt,0.264,938.794,0.211,0.079,4.476,1.0,1.0
2150.5,6.01,Alt,-12.572,948.466,-0.147,0.099,2.729,1.0,1.0
2151.0,6.01,Alt,3.72,964.792,0.16,0.272,-0.113,-0.0,-0.0
2151.5,6.01,RollAlt,-2.82,935.002,-0.621,0.291,-7.932,1.0,1.0
2152.0,6.01,Alt,4.894,929.808,0.299,0.083,-0.173,-0.0,1.0
2152.5,6.01,Alt,3.434,964.749,0.208,0.117,-4.294,1.0,-0.0
2153.0,6.01,Alt,4.103,952.096,0.355,-0.052,-1.641,1.0,-0.0
2153.6,6.01,Alt,3.082,939.438,-0.088,0.239,-0.5,1.0,-0.0
2154.1,6.01,Alt,-1.081,964.612,-0.011,-0.039,0.561,-0.0,1.0
2154.5,6.01,Alt,-0.415,971.381,0.05,0.248,-0.069,1.0,1.0
2155.0,6.01,Alt,3.782,975.377,0.111,-0.104,-1.697,-0.0,-0.0
2155.6,6.01,Alt,5.745,935.431,0.354,0.167,0.22,-0.0,1.0
2156.1,6.01,Alt,3.673,938.824,-0.033,0.075,-5.24,1.0,-0.0
2156.6,6.01,Alt,3.568,943.005,0.261,0.105,-0.137,1.0,-0.0
2157.2,6.01,Alt,4.631,959.289,0.237,-0.122,-0.979,-0.0,-0.0
2157.7,6.01,Alt,-13.018,932.867,-0.279,0.134,-4.24,1.0,1.0
2158.2,6.01,Alt,4.322,966.247,0.257,-0.015,-0.259,-0.0,-0.0
2158.8,6.01,Alt,1.605,936.84,-0.24,0.439,-3.102,1.0,1.0
2159.3,6.01,Alt,1.609,930.897,0.439,-0.023,-1.154,1.0,-0.0
2159.8,6.01,Alt,4.206,962.511,0.005,0.354,-2.217,1.0,1.0
2160.3,6.01,Alt,3.337,943.543,0.199,0.065,1.621,1.0,1.0
2160.8,6.01,Alt,0.533,959.048,0.396,-0.032,2.071,1.0,-0.0
2161.4,6.01,RollAlt,-3.937,955.613,0.652,-0.051,2.632,1.0,1.0
2161.9,6.01,Alt,0.411,953.638,0.48,-0.063,0.703,-0.0,-0.0
2162.4,6.01,Alt,3.737,969.856,0.222,-0.061,-0.179,-0.0,-0.0
2162.9,6.01,Alt,3.362,930.682,0.226,0.009,-4.24,1.0,-0.0
2163.4,6.01,Alt,5.85,954.797,0.36,-0.134,0.384,1.0,-0.0
2164.0,6.01,Alt,-19.379,926.572,0.411,-0.124,6.145,1.0,1.0
2164.4,6.01,Alt,4.524,936.791,0.516,-0.129,-1.633,1.0,-0.0
2164.9,6.01,Alt,5.108,980.906,-0.018,0.092,-0.004,-0.0,1.0
2165.4,6.01,RollAlt,-12.823,940.569,0.696,-0.348,5.407,1.0,1.0
2165.9,6.01,Alt,5.361,932.908,0.496,0.029,0.099,1.0,-0.0
2166.4,6.01,Alt,-5.319,929.085,0.285,-0.211,9.717,1.0,-0.0
2166.9,6.01,Alt,3.88,946.526,0.351,0.02,-0.232,-0.0,-0.0
2167.4,6.01,RollAlt,-4.424,936.123,0.656,-0.087,2.482,-0.0,-0.0
2167.8,6.01,RollAlt,-0.695,929.842,0.678,-0.054,3.568,2.0,1.0
2168.3,6.01,Alt,3.625,941.06,0.39,-0.017,-0.941,1.0,-0.0
2168.9,6.01,Alt,3.352,963.517,0.222,0.091,-0.994,-0.0,-0.0
2169.3,6.01,Alt,3.908,954.348,0.521,-0.242,1.957,1.0,-0.0
2169.8,6.01,RollAlt,-0.601,934.635,0.686,-0.14,0.485,1.0,1.0
2170.3,6.01,Alt,-0.367,930.133,0.054,-0.219,7.818,1.0,1.0
